ID,Segment type,Segment Description,Answer,Count,Percentage,It became a relationship
292899.1722,mobile,"Meridian, Idaho",No,794.3735727000001,0.459195824,1
292900.8701,gender,"Meridian, Idaho",No,789.7602391,0.479597913,0
292887.1914,web,"Meridian, Idaho",No,0.0,0.0,0
292888.266,web,"Meridian, Idaho",No,0.0,0.0,0
293233.0,university,Dartmouth College,I don't use Tinder,2.0,0.2,0
292893.7194,gender,"Meridian, Idaho",No,454.37570889999995,0.21120160300000002,0
292895.1158,gender,"Meridian, Idaho",No,1164.762273,0.527208675,0
292891.1386,mobile,"Meridian, Idaho",No,977.8299819,0.360425812,1
292900.4809,gender,"Meridian, Idaho",No,540.3512005,0.29148849600000004,0
292888.9019,web,"Meridian, Idaho",No,0.0,0.0,0
292882.1821,mobile,"Meridian, Idaho",No,796.829155,0.223404943,1
292886.7352,mobile,"Meridian, Idaho",No,796.1710936000001,0.286593572,1
292891.623,mobile,"Meridian, Idaho",No,968.9772184000001,0.36653646799999995,1
292893.1204,mobile,"Meridian, Idaho",No,795.2482409,0.375208097,1
293489.0,university,Iowa State University,No,1.0,1.0,1
293587.0,university,Providence College,I don't use Tinder,0.0,0.0,0
293663.0,university,Morehead State University,No,0.0,0.0,0
292899.7084,gender,"Meridian, Idaho",No,877.7260365000001,0.49582604700000005,0
292887.9874,web,"Meridian, Idaho",No,0.0,0.0,0
292888.8396,web,"Meridian, Idaho",No,0.0,0.0,0
292890.3929,web,"Meridian, Idaho",No,0.0,0.0,0
292884.7192,mobile,"Meridian, Idaho",No,1213.428445,0.315015569,0
292973.0,university,San Diego State University,No,15.0,0.5770000000000001,0
293785.0,university,Boston University,I don't use Tinder,1.0,0.16699999999999998,0
292893.0747,gender,"Meridian, Idaho",No,472.328606,0.21376176800000002,0
293443.0,university,Ithaca College,I don't use Tinder,1.0,0.25,0
292890.3482,web,"Meridian, Idaho",No,0.0,0.0,0
293053.0,university,University of Miami,I don't use Tinder,1.0,1.0,1
292889.7107,web,"Meridian, Idaho",No,0.0,0.0,0
292900.2224,mobile,"Meridian, Idaho",No,794.2217785,0.473771464,1
293402.5975,university,University of Rochester,I don't use Tinder,0.433438974,0.433438974,1
292891.6446,mobile,"Meridian, Idaho",No,968.5841012,0.366807819,1
293252.3656,university,Williams College,I don't use Tinder,4.351694538,0.25,1
293159.0,university,Yale University,No,0.0,0.0,0
293261.0,university,University of Arizona,No,4.0,0.364,0
292887.6231,web,"Meridian, Idaho",No,0.0,0.0,0
292887.7623,web,"Meridian, Idaho",No,0.0,0.0,0
292899.5517,gender,"Meridian, Idaho",No,824.4299601,0.465387472,1
292888.9293,mobile,"Meridian, Idaho",No,1018.199516,0.33256057699999997,1
292890.4083,mobile,"Meridian, Idaho",No,991.1735551,0.351215357,1
292887.4249,web,"Meridian, Idaho",No,0.0,0.0,0
292893.2863,gender,"Meridian, Idaho",No,1138.220611,0.46934886299999995,0
292890.2434,web,"Meridian, Idaho",No,0.0,0.0,0
292890.1144,web,"Meridian, Idaho",No,0.0,0.0,0
293590.3307,university,Whatsgoodly University,I don't use Tinder,35.76761168,0.31102271,1
292883.1174,mobile,"Meridian, Idaho",No,952.0998579,0.24723068,1
292883.088,mobile,"Meridian, Idaho",No,949.9449082,0.24667171699999998,1
293189.0,university,University of Washington,No,3.0,0.75,1
292884.0923,mobile,"Meridian, Idaho",No,1023.5134810000001,0.26575435,1
292890.9279,web,"Meridian, Idaho",No,0.0,0.0,0
292898.2618,gender,"Meridian, Idaho",No,644.3447392,0.330921975,0
292885.2684,mobile,"Meridian, Idaho",No,1085.095515,0.28638534,1
293595.0,university,University of Connecticut,Yes,0.0,0.0,0
292900.7156,gender,"Meridian, Idaho",No,538.0822962,0.293679162,0
293667.0,university,University of Central Oklahoma,Yes,1.0,0.5,0
293709.0,university,Middlebury College,Yes,1.0,1.0,0
292902.9683,gender,"Meridian, Idaho",No,514.486104,0.31407264,0
293633.0,university,Case Western Reserve University,No,12.0,0.387,0
292883.0388,mobile,"Meridian, Idaho",No,946.3405335000001,0.24573679399999998,1
292888.0526,web,"Meridian, Idaho",No,0.0,0.0,0
292882.1424,mobile,"Meridian, Idaho",No,1466.451413,0.3806461,0
292887.63899999997,web,"Meridian, Idaho",No,0.0,0.0,0
292995.0,university,Tulane University,Yes,3.0,0.429,0
292887.2587,web,"Meridian, Idaho",No,0.0,0.0,0
293297.0,university,University of Richmond,No,9.0,0.5,0
292887.2415,web,"Meridian, Idaho",No,0.0,0.0,0
292891.1575,gender,"Meridian, Idaho",No,1096.259006,0.39649094799999995,0
292890.8616,web,"Meridian, Idaho",No,0.0,0.0,0
292896.8832,gender,"Meridian, Idaho",No,489.0860626,0.2526086,0
292892.0561,gender,"Meridian, Idaho",No,1113.971639,0.427245385,0
292887.8142,web,"Meridian, Idaho",No,0.0,0.0,0
293153.0,university,University of Oklahoma,No,4.0,0.8,1
292888.6967,web,"Meridian, Idaho",No,0.0,0.0,0
292890.4656,web,"Meridian, Idaho",No,0.0,0.0,0
292882.6758,mobile,"Meridian, Idaho",No,1778.995054,0.461715441,0
292890.8442,web,"Meridian, Idaho",No,0.0,0.0,0
293654.4871,university,University of Kentucky,Yes,0.0,0.0,1
292888.7176,web,"Meridian, Idaho",No,0.0,0.0,0
293641.9748,university,"University of Wisconsin, Eau Claire",Yes,1.658269941,0.236718034,1
292889.3611,web,"Meridian, Idaho",No,0.0,0.0,0
292881.1148,mobile,"Meridian, Idaho",No,864.2920212000001,0.224454586,0
292888.1163,web,"Meridian, Idaho",No,0.0,0.0,0
293131.0,university,University of Arkansas,I don't use Tinder,19.0,0.28800000000000003,0
292881.0965,mobile,"Meridian, Idaho",No,804.0660266,0.20883282600000003,1
292887.5819,web,"Meridian, Idaho",No,0.0,0.0,0
293049.0,university,University of Miami,Yes,0.0,0.0,1
292885.4689,mobile,"Meridian, Idaho",No,1081.4324,0.288913821,1
293717.0,university,North Carolina State,No,0.0,0.0,0
292888.9456,web,"Meridian, Idaho",No,0.0,0.0,0
292902.0204,gender,"Meridian, Idaho",No,469.2252801,0.286347423,0
292887.4768,web,"Meridian, Idaho",No,0.0,0.0,0
293466.844,university,Washington State University,No,4.153664732,0.837910105,1
292889.0324,web,"Meridian, Idaho",No,0.0,0.0,0
292881.5255,mobile,"Meridian, Idaho",No,1104.938028,0.28687471,0
292900.8365,gender,"Meridian, Idaho",No,506.48051050000004,0.292932092,0
292895.794,gender,"Meridian, Idaho",No,895.5955933,0.40931486799999994,1
293365.3607,university,University of Buffalo,Yes,0.0,0.0,1
292885.8903,mobile,"Meridian, Idaho",No,1073.732396,0.29422878,1
292899.1444,gender,"Meridian, Idaho",No,499.03527479999997,0.275672682,0
292890.3992,web,"Meridian, Idaho",No,0.0,0.0,0
292884.4905,mobile,"Meridian, Idaho",No,1313.940228,0.341086885,0
293511.0,university,University of Tennessee,Yes,2.0,0.5,0
292881.0475,mobile,"Meridian, Idaho",No,824.8635224,0.214227398,0
292882.0488,mobile,"Meridian, Idaho",No,1411.609555,0.366420908,0
292890.1108,web,"Meridian, Idaho",No,0.0,0.0,0
292890.1365,web,"Meridian, Idaho",No,0.0,0.0,0
292902.7631,gender,"Meridian, Idaho",No,504.68929689999993,0.30807145399999997,0
292893.1213,gender,"Meridian, Idaho",No,1134.9681449999998,0.463701608,0
293391.0,university,University of Minnesota,Yes,2.0,0.5,0
292883.1137,mobile,"Meridian, Idaho",No,1919.030541,0.498038639,0
293193.0,university,University of Illinois,Yes,10.0,0.213,1
293386.9149,university,University of Buffalo,Yes,0.0,0.0,1
292883.7028,mobile,"Meridian, Idaho",No,994.9769203,0.258352375,1
293027.0,university,"University of California, Davis",No,8.0,0.47100000000000003,0
292890.8099,web,"Meridian, Idaho",No,0.0,0.0,0
292897.4448,gender,"Meridian, Idaho",No,864.3313595000001,0.433948486,1
293116.0768,university,University of Virginia,I don't use Tinder,2.256403563,0.18803363,1
292890.13399999996,web,"Meridian, Idaho",No,0.0,0.0,0
292883.5283,mobile,"Meridian, Idaho",No,982.1972188999999,0.25503750399999997,1
293483.0,university,St. Lawrence University,No,0.0,0.0,0
293383.0,university,University of Chicago,I don't use Tinder,2.0,0.4,0
292894.6505,gender,"Meridian, Idaho",No,514.0877186,0.23198073600000002,0
292890.1062,web,"Meridian, Idaho",No,0.0,0.0,0
292894.8975,gender,"Meridian, Idaho",No,480.3491591,0.232354869,0
292884.6981,mobile,"Meridian, Idaho",No,1222.695327,0.31741926600000003,0
292883.1064,mobile,"Meridian, Idaho",No,796.6955558,0.236233463,1
292890.6791,web,"Meridian, Idaho",No,0.0,0.0,0
293098.5828,university,University of Southern California,No,34.67221652,0.516990205,1
292898.6482,mobile,"Meridian, Idaho",No,840.6065792999999,0.455144826,1
293031.7833,university,Wesleyan University,I don't use Tinder,11.16635231,0.656112083,1
293239.0,university,Loyola Marymount University,I don't use Tinder,0.0,0.0,0
293557.0,university,University of Central Florida,I don't use Tinder,1.0,1.0,1
292892.2557,mobile,"Meridian, Idaho",No,795.3732162,0.363207664,1
292889.747,web,"Meridian, Idaho",No,0.0,0.0,0
292947.0,university,Johns Hopkins University,Yes,33.0,0.239,0
292888.1575,mobile,"Meridian, Idaho",No,795.9655313,0.306332157,1
292894.294,mobile,"Meridian, Idaho",No,795.0786244,0.39149508,1
293120.7104,university,University of Oregon,Yes,0.975869138,0.325452358,1
293271.0,university,Emory University,Yes,1.0,0.2,0
292899.0334,mobile,"Meridian, Idaho",No,794.3936267000001,0.45727019700000004,1
293113.0,university,University of Maine,I don't use Tinder,1.0,0.25,0
292888.7598,web,"Meridian, Idaho",No,0.0,0.0,0
292882.2562,mobile,"Meridian, Idaho",No,1533.1112269999999,0.39793670000000003,0
292895.9485,gender,"Meridian, Idaho",No,484.97350819999997,0.243074951,0
293551.1254,university,University of Notre Dame,I don't use Tinder,0.510451063,0.510451063,1
293006.9752,university,"University of California, Berkeley",No,39.48671439,0.541211247,1
292961.0,university,Ohio State University,No,12.0,0.632,0
292891.5391,mobile,"Meridian, Idaho",No,970.5101832999999,0.365478333,1
292887.8616,web,"Meridian, Idaho",No,0.0,0.0,0
292894.4007,gender,"Meridian, Idaho",No,507.7171387,0.22910772899999998,0
292899.9131,gender,"Meridian, Idaho",No,368.5983495,0.224706842,0
292890.4144,web,"Meridian, Idaho",No,0.0,0.0,0
292899.3755,gender,"Meridian, Idaho",No,551.0364977,0.281171657,0
292890.7666,web,"Meridian, Idaho",No,0.0,0.0,0
292890.1924,web,"Meridian, Idaho",No,0.0,0.0,0
292897.9562,gender,"Meridian, Idaho",No,493.8071383,0.263552912,0
293329.5244,university,"University of California, Santa Cruz",Yes,0.0,0.0,1
292896.4119,gender,"Meridian, Idaho",No,559.0045827,0.252237361,0
293203.0,university,New York University,I don't use Tinder,0.0,0.0,0
293734.8657,university,University of Kansas,No,0.511193256,0.127798314,1
292882.2852,mobile,"Meridian, Idaho",No,1550.098308,0.402342906,0
292890.5147,web,"Meridian, Idaho",No,0.0,0.0,0
292890.2164,web,"Meridian, Idaho",No,0.0,0.0,0
292887.0781,web,"Meridian, Idaho",No,0.0,0.0,0
292893.3778,gender,"Meridian, Idaho",No,481.6347072,0.21734506399999998,0
292888.2008,web,"Meridian, Idaho",No,0.0,0.0,0
292890.2333,mobile,"Meridian, Idaho",No,795.6655089,0.335141024,1
292899.9323,gender,"Meridian, Idaho",No,369.51786450000003,0.225270105,0
292961.8278,university,"University of California, Berkeley",No,73.29876632,0.502850617,1
293359.0,university,Northern Arizona University,I don't use Tinder,0.0,0.0,0
292889.7438,web,"Meridian, Idaho",No,0.0,0.0,0
292900.2881,gender,"Meridian, Idaho",No,386.50531110000003,0.235676028,0
292897.4412,gender,"Meridian, Idaho",No,491.541342,0.258300384,0
292888.1865,web,"Meridian, Idaho",No,0.0,0.0,0
292889.7555,web,"Meridian, Idaho",No,0.0,0.0,0
292890.4131,web,"Meridian, Idaho",No,0.0,0.0,0
292882.5748,mobile,"Meridian, Idaho",No,912.351717,0.236920582,1
292891.8834,gender,"Meridian, Idaho",No,1110.566144,0.421332425,0
292881.3405,mobile,"Meridian, Idaho",No,821.9451153,0.213470405,1
292898.0206,gender,"Meridian, Idaho",No,564.1342209,0.26852558,0
292886.8759,mobile,"Meridian, Idaho",No,1055.722555,0.306660146,1
292889.9491,web,"Meridian, Idaho",No,0.0,0.0,0
292901.7843,gender,"Meridian, Idaho",No,457.9507393,0.279441029,0
292889.0581,web,"Meridian, Idaho",No,0.0,0.0,0
292888.3725,mobile,"Meridian, Idaho",No,1028.373972,0.325537617,1
292933.0,university,Georgetown University,I don't use Tinder,1.0,0.25,0
292900.7707,gender,"Meridian, Idaho",No,784.2175009,0.473930898,0
292900.66,gender,"Meridian, Idaho",No,778.0447619,0.467619757,0
292900.6216,mobile,"Meridian, Idaho",No,804.5457207999999,0.48003598,1
292882.5772,mobile,"Meridian, Idaho",No,912.5263965,0.236965891,1
292885.4691,mobile,"Meridian, Idaho",No,796.3540816000001,0.269022624,1
293075.0,university,University of Virginia,No,7.0,0.389,0
292889.2144,web,"Meridian, Idaho",No,0.0,0.0,0
292889.0,web,Web-based respondents,No,0.0,0.0,0
293065.0,university,University of Oregon,I don't use Tinder,0.0,0.0,0
293255.0,university,UMass Amherst,No,6.0,0.5,0
292989.7067,university,University of Pennsylvania,I don't use Tinder,31.92284446,0.295933396,1
293005.0,university,University of Pennsylvania,I don't use Tinder,24.0,0.222,1
292882.2709,mobile,"Meridian, Idaho",No,1541.753698,0.40017843399999997,0
292889.1349,web,"Meridian, Idaho",No,0.0,0.0,0
292887.3691,web,"Meridian, Idaho",No,0.0,0.0,0
292887.7208,web,"Meridian, Idaho",No,0.0,0.0,0
292896.3333,gender,"Meridian, Idaho",No,556.9982123999999,0.251332527,0
292884.5381,mobile,"Meridian, Idaho",No,1056.1631009999999,0.27422319300000003,1
293109.0,university,University of Maine,Yes,0.0,0.0,1
292884.7521,mobile,"Meridian, Idaho",No,1198.972401,0.31126587899999997,0
292889.5758,mobile,"Meridian, Idaho",No,795.7605426,0.326015662,1
292895.3448,mobile,"Meridian, Idaho",No,794.9267507999999,0.406078345,1
292885.1564,mobile,"Meridian, Idaho",No,1087.142906,0.284972121,1
292899.1586,gender,"Meridian, Idaho",No,831.8744763999999,0.45952181200000003,1
292882.8871,mobile,"Meridian, Idaho",No,935.2274118999999,0.242854209,1
292909.0,university,Chapman University,I don't use Tinder,19.0,0.302,1
292882.0891,mobile,"Meridian, Idaho",No,1435.219457,0.372544979,0
292881.0424,mobile,"Meridian, Idaho",No,800.1029352999999,0.20780485699999998,1
292887.672,web,"Meridian, Idaho",No,0.0,0.0,0
292899.4164,mobile,"Meridian, Idaho",No,826.5685877000001,0.464834607,1
292889.4437,web,"Meridian, Idaho",No,0.0,0.0,0
292901.7454,gender,"Meridian, Idaho",No,456.0951515,0.27830436,0
293755.0,university,Roger Williams University,I don't use Tinder,0.0,0.0,0
292898.6134,gender,"Meridian, Idaho",No,946.1640587000002,0.503308604,0
292888.4907,web,"Meridian, Idaho",No,0.0,0.0,0
293419.0,university,Arizona State University,I don't use Tinder,1.0,0.5,0
292898.9814,gender,"Meridian, Idaho",No,325.45563250000004,0.19804649300000002,0
292890.1587,gender,"Meridian, Idaho",No,1076.571296,0.36230718799999995,0
292890.6105,web,"Meridian, Idaho",No,0.0,0.0,0
292881.2802,mobile,"Meridian, Idaho",No,817.5223617,0.21232320600000001,1
292882.4844,mobile,"Meridian, Idaho",No,905.7327573999999,0.23520371899999998,1
292884.268,mobile,"Meridian, Idaho",No,1411.716024,0.366448525,0
292893.3991,gender,"Meridian, Idaho",No,940.9526658999999,0.373577266,1
292900.5528,mobile,"Meridian, Idaho",No,805.8042886,0.47916724899999996,1
293743.0,university,Old Dominion University,I don't use Tinder,0.0,0.0,0
292894.1196,gender,"Meridian, Idaho",No,476.92607699999996,0.224419542,0
293603.0,university,"University of Wisconsin, Eau Claire",No,0.0,0.0,0
293739.0,university,Old Dominion University,Yes,1.0,1.0,0
292893.2871,gender,"Meridian, Idaho",No,479.3216915,0.216301939,0
292883.7631,mobile,"Meridian, Idaho",No,999.3999394,0.259499643,1
292889.3052,web,"Meridian, Idaho",No,0.0,0.0,0
292883.3405,mobile,"Meridian, Idaho",No,796.6617289,0.23948159800000002,1
292888.7979,web,"Meridian, Idaho",No,0.0,0.0,0
293129.0,university,University of Arkansas,No,35.0,0.53,0
293783.0,university,Boston University,No,3.0,0.5,0
293427.0,university,University of St Andrews,Yes,0.0,0.0,0
292886.575,mobile,"Meridian, Idaho",No,1061.219542,0.302865828,1
293283.1346,university,University of Missouri,No,11.44550079,0.515544992,1
292895.3683,gender,"Meridian, Idaho",No,482.4207397,0.23715716899999997,0
292889.7147,web,"Meridian, Idaho",No,0.0,0.0,0
292886.7089,mobile,"Meridian, Idaho",No,796.1748888999999,0.286229144,1
292900.5677,mobile,"Meridian, Idaho",No,794.1718771000001,0.47856311700000004,1
293087.0,university,Wesleyan University,No,2.0,1.0,0
292887.0765,web,"Meridian, Idaho",No,0.0,0.0,0
292895.668,mobile,"Meridian, Idaho",No,794.8800353999999,0.41056407,1
292925.0,university,George Washington University,No,3.0,0.75,0
292883.913,mobile,"Meridian, Idaho",No,1567.719016,0.406913465,0
292886.7966,mobile,"Meridian, Idaho",No,1057.170767,0.305660512,1
293287.0,university,Purdue University,I don't use Tinder,8.0,0.308,0
292887.9077,web,"Meridian, Idaho",No,0.0,0.0,0
292895.7091,gender,"Meridian, Idaho",No,897.2025812999999,0.408048696,1
293516.7535,university,Washington State University,No,3.061633019,0.8068937070000001,1
292898.684,gender,"Meridian, Idaho",No,667.880501,0.354985445,0
292883.5931,mobile,"Meridian, Idaho",No,1708.327043,0.44338517200000005,0
292898.7896,gender,"Meridian, Idaho",No,556.7006636,0.275702808,0
292896.7824,mobile,"Meridian, Idaho",No,874.7004831,0.43161137,1
293139.0,university,Baylor University,Yes,2.0,0.28600000000000003,0
292900.1319,mobile,"Meridian, Idaho",No,813.4950213,0.473858689,1
292900.3855,gender,"Meridian, Idaho",No,762.7410592,0.451972921,0
292887.1199,web,"Meridian, Idaho",No,0.0,0.0,0
292884.2679,mobile,"Meridian, Idaho",No,1036.3712449999998,0.26908947,1
292890.8742,web,"Meridian, Idaho",No,0.0,0.0,0
293221.0,university,Northern Illinois University,I don't use Tinder,1.0,0.5,1
292897.7335,gender,"Meridian, Idaho",No,566.9095457000001,0.265845956,0
292888.7219,web,"Meridian, Idaho",No,0.0,0.0,0
292895.2369,gender,"Meridian, Idaho",No,529.0407263999999,0.23872424899999997,0
292884.7388,mobile,"Meridian, Idaho",No,1070.865867,0.27803688,1
292889.7244,web,"Meridian, Idaho",No,0.0,0.0,0
292883.9879,mobile,"Meridian, Idaho",No,1534.811064,0.398377614,0
292898.0971,mobile,"Meridian, Idaho",No,794.5289507,0.444276058,1
292883.7607,mobile,"Meridian, Idaho",No,1634.685374,0.424283578,0
292889.0626,web,"Meridian, Idaho",No,0.0,0.0,0
293033.0,university,"University of California, Los Angeles",No,7.0,0.5379999999999999,1
292886.562,mobile,"Meridian, Idaho",No,1061.458388,0.30270096399999996,1
292882.2465,mobile,"Meridian, Idaho",No,1527.459235,0.396470655,0
292989.0,university,Stanford University,Yes,13.0,0.12,0
292892.8662,mobile,"Meridian, Idaho",No,795.2849819,0.37168013200000005,1
293249.0,university,University of Maryland,No,0.0,0.0,1
292896.3332,mobile,"Meridian, Idaho",No,794.7838939,0.41979579999999994,1
293470.222,university,University of Notre Dame,I don't use Tinder,0.256165455,0.085303096,1
292898.4195,mobile,"Meridian, Idaho",No,844.7849357999999,0.45226069799999996,1
292890.3475,web,"Meridian, Idaho",No,0.0,0.0,0
293489.5656,university,Washington State University,No,1.282775966,0.973513318,1
292890.2289,web,"Meridian, Idaho",No,0.0,0.0,0
292887.0,web,Web-based respondents,Yes,0.0,0.0,0
292887.5496,web,"Meridian, Idaho",No,0.0,0.0,0
292881.6932,mobile,"Meridian, Idaho",No,1203.190399,0.312359967,0
292900.8499,gender,"Meridian, Idaho",No,806.3788204,0.488025418,0
292893.86,gender,"Meridian, Idaho",No,1149.529381,0.488984275,0
292890.2944,web,"Meridian, Idaho",No,0.0,0.0,0
